Shape_Leng,Shape_Area,Island,WUI_Riskar,Wind_mph,NDVI_mean,mean_ann_rainfall_mm,avg_weeks_any_drought,avg_weeks_sev_drought,mean_slope_roughness,Avg_Fuel_Value,grass_mean,pct_dom_grass,Slope_mean_mm,total_pop,med_hh_income,pct_poverty,pct_unemployed,pct_less_hs,pct_bachelors_plus,pct_disability,pct_renter,pct_no_vehicle,pct_no_internet,pct_under5,pct_65plus,WUI_Area_m2,SUM_BurnArea_m2,COUNT_FIRE_UID,Freq_perYr,FRI_years
0.035406255,8.20E-05,Hawaii,Punalulu,2.409408452,0.414130887,833.5142463,23.18666667,1.626666667,0.505985,0.88546654,0.852692767,95.09433962,0.505985114,5534,47925,13.18890156,14.25959781,0.097442144,8.331303289,20.91503268,20.95808383,4.744357439,7.461999079,7.300325262,27.34007951,955187.4498,430968.4804,3,0.125,8
0.085875523,0.000565294,Hawaii,Pahala,1.31960854,0.640668487,987.3172735,17.81636364,0.305454545,0.80183,0.854910256,0.850480222,95.18716578,0.801830336,5534,47925,13.18890156,14.25959781,0.097442144,8.331303289,20.91503268,20.95808383,4.744357439,7.461999079,7.300325262,27.34007951,6580650.297,270119.1478,3,0.125,8
0.062215082,0.000288378,Hawaii,Wood Valley,1.005379421,0.612856171,1659.367523,17.34153846,0.387692308,1.096393,0.928622629,0.896265528,95.3038674,1.096393422,5534,47925,13.18890156,14.25959781,0.097442144,8.331303289,20.91503268,20.95808383,4.744357439,7.461999079,7.300325262,27.34007951,3355676.367,NA,NA,NA,NA
0.115880901,0.000519013,Hawaii,Opihikau/Pohoiki,2.165287522,0.279398599,1962.65874,6.462,NA,0.447878,0.644868854,0.922841197,95.32875022,0.44787843,1722.232094,27951.66688,42.38286091,8.308735953,0.132898196,28.95497741,15.57026259,20.14612629,0.42765333,13.04771622,2.71539682,30.25698869,6035703.52,NA,NA,NA,NA
0.076039219,0.000404029,Hawaii,Blacksands Subdivisions,1.564456035,0.508382213,2670.419298,6.4,NA,0.409334,0.714786257,0.795853857,95.33807241,0.409333878,1183.799134,30550.97578,45.19081218,4.223602483,0.028165456,30.15937611,16.87675337,20.83045762,0.090633669,14.56721204,3.381880922,29.39458106,4697462.743,NA,NA,NA,NA
0.129308034,0.000791404,Hawaii,Kehena,2.479530862,0.311319871,2322.846758,6.31483871,NA,0.540708,0.587566455,0.874199886,95.34615385,0.54070753,2680,23328,37.3880597,15.57539683,0.319197446,26.8125855,13.24626866,18.92883346,1.027146001,10.34482759,1.529850746,31.79104478,9201608.598,NA,NA,NA,NA
0.074844992,0.000401126,Hawaii,N Kahoe Homestead Rd,2.382835353,0.532882187,3188.564602,6.16,NA,0.421095,0.874338297,0.876359803,95.37543511,0.42109454,1039,31250,45.94594595,3.125,NA,30.48327138,17.22810395,21.01449275,NA,14.97584541,3.561116458,29.1626564,4662300.388,NA,NA,NA,NA
0.397362277,0.002766216,Hawaii,Leilani Estates/Kaueleau,2.54099979,0.527296994,2986.884169,6.05,NA,0.453334,0.832137843,0.878658263,95.46240703,0.453333736,2548.218889,24406.21198,38.34485925,14.06962921,0.293006059,27.05830377,13.83724127,19.17515251,0.989050875,10.81732281,1.81024579,31.39110674,32153712.12,NA,NA,NA,NA
0.179824057,0.000755128,Hawaii,Leilani Estates/Pohoiki Rd,4.982840157,0.545505517,2769.405303,6.137142857,NA,0.544711,0.525283454,0.869967074,95.93220339,0.544710747,3673.470002,26899.58845,37.30970844,13.53568706,0.501876157,23.6616823,15.96960257,19.15839211,2.489284968,9.445519455,2.520079852,29.80711414,8775817.78,NA,NA,NA,NA
0.099817255,0.000547579,Hawaii,Railroad Ave/Papaya Farms Rd,0.843262907,0.593174129,2457.38206,5.774545455,NA,0.495833,0.872668756,0.907279027,95.93425606,0.495832898,6651,37604,37.07488181,7.422470768,1.049382716,14.218107,24.13170952,19.84640259,6.871463217,6.750202102,5.487896557,23.86107352,6362298.749,NA,NA,NA,NA
0.080379115,0.000401006,Hawaii,Waa Waa,0.522465561,0.534153457,2449.17295,5.76,NA,0.398393,0.805151647,0.91827867,95.99131379,0.398393358,6651,37604,37.07488181,7.422470768,1.049382716,14.218107,24.13170952,19.84640259,6.871463217,6.750202102,5.487896557,23.86107352,4658677.03,NA,NA,NA,NA
0.126052182,0.001053347,Hawaii,Nanawale,1.070818541,0.589900616,3164.450753,5.824,NA,0.340058,0.85666826,0.910709565,96.14855571,0.340057551,6480.452717,36990.87157,37.08833223,7.772624226,1.018022577,14.75901712,23.66419948,19.80699465,6.620460342,6.904584778,5.317905633,24.20165147,12240148,NA,NA,NA,NA
0.16082581,0.001480936,Hawaii,Pahoa,2.54277634,0.550502064,3253.770457,5.886666667,NA,0.348149,0.856347664,0.913062698,96.26614566,0.348149204,4287.875988,33501.7321,39.94033264,7.245819829,0.609305708,21.22544663,20.3493575,20.08383801,3.834725987,9.889195722,4.298049647,26.70306191,17208944.21,553334.1805,1,0.041666667,24
0.193014217,0.001527821,Hawaii,Hawaiian Beaches,1.31409174,0.579733313,2963.475603,5.76,NA,0.275217,0.824174881,0.92423045,96.34845464,0.275217312,6651,37604,37.07488181,7.422470768,1.049382716,14.218107,24.13170952,19.84640259,6.871463217,6.750202102,5.487896557,23.86107352,17749550.71,NA,NA,NA,NA
0.108508329,0.00049322,Hawaii,Makuu,3.747153952,0.539788306,3144.633111,5.76,NA,0.289818,0.715742609,0.91826987,96.35907922,0.28981797,5404.322531,36227.89872,39.01342954,6.46198222,0.815610607,17.83125461,22.59615358,20.11200472,5.344506372,8.570965546,5.058628674,25.03585694,5730187.333,NA,NA,NA,NA
0.152473924,0.001340206,Hawaii,Ainaloa,2.064167834,0.5208342,3355.264625,5.766153846,NA,0.295898,0.796037918,0.853006896,96.36374767,0.295898043,6095.512999,56440.60222,27.13774934,9.657230489,1.48E-05,15.58089484,21.89277887,17.32547814,1.675326243,11.54350539,3.850421121,18.41924462,15571249.34,26340.66216,1,0.041666667,24
0.278087346,0.004163954,Hawaii,Paradise Park,1.363334838,0.574577318,2896.247444,5.715502959,NA,0.287804,0.857524124,0.898380877,96.38910813,0.287803572,6508.95635,73119.52066,13.17895411,2.55445675,0.430273694,16.9634425,21.52562071,24.49982999,2.809205536,6.278326868,7.616991976,21.85007755,48361930.72,NA,NA,NA,NA
0.46961602,0.007570882,Hawaii,Kurtistown,1.742457292,0.559209776,3627.801302,5.743267974,NA,0.318665,0.783928666,0.942870926,96.4696549,0.318665313,5775.548509,64390.82078,21.94399929,8.743207802,1.295909958,14.82623858,23.38103268,19.18010931,2.008678187,14.47058868,4.877193791,22.75754044,87950144.08,NA,NA,NA,NA
0.453410856,0.008162406,Hawaii,Mountain View,1.992504177,0.541195781,4193.944864,6.256196319,NA,0.373498,0.724255341,0.826102852,96.72699686,0.373498032,4725.347686,60960.81949,19.79667197,7.249597249,1.33233237,16.70646499,22.35819622,21.24302509,2.807900245,14.56075756,5.256369829,24.41157361,94828907.21,NA,NA,NA,NA
0.571980166,0.006172606,Hawaii,Glenwood,1.268676634,0.524880832,4328.695861,7.761129032,NA,0.281935,0.573908808,0.904404543,96.86226183,0.281934978,3939.153128,54857.55185,17.85955474,7.313562082,1.995545902,19.43720882,17.9726735,22.52336491,4.602732983,13.51016891,4.03547511,26.40411638,71733702.54,NA,NA,NA,NA
0.258878928,0.002446752,Hawaii,Volcano Village,1.856948109,0.521357636,2698.568436,9.9175,NA,0.312203,0.407685166,0.844347894,96.8797236,0.312203002,4143.070076,66938.64532,16.51806452,3.976713301,0.797654167,20.32574381,21.65094091,23.58168306,2.948373883,13.42398387,6.65171938,23.49978005,28441943.79,NA,NA,NA,NA
0.104401545,0.00069518,Hawaii,Volcano CC,5.02341417,0.514733404,1924.336493,10.50285714,NA,0.489157,0.435499156,0.886730285,96.90222652,0.489157313,4864.598559,71318.5134,12.58900915,4.935646996,0.026772684,16.85301414,23.80292535,23.66942664,2.755785324,11.68788459,8.485977943,22.48543313,8080927.593,659964.4795,1,0.041666667,24
0.174268597,0.000825966,Hawaii,Keaau,1.940140446,0.639807447,3166.680802,5.57,NA,0.464705,0.96341447,0.922905146,96.92079763,0.464705021,5076,74380,17.20260406,6.188780053,2.818756586,19.9947313,20.00394555,21.85206098,2.992659514,15.24562394,5.082742317,26.8321513,9590808.68,NA,NA,NA,NA
0.808424704,0.011114234,Hawaii,Hilo,2.011349051,0.563636248,3749.974243,5.635883669,NA,0.639148,0.880112363,0.90489581,96.93593315,0.639147616,5191.892517,89443.04533,10.39191069,4.929347883,0.734755785,22.63748187,22.26649132,23.49238061,2.211416045,8.469939427,4.571399892,21.16798926,129006183,NA,NA,NA,NA
0.154359709,0.000848156,Hawaii,Wainaku/Kaiwiki Makai,2.065406232,0.540304493,3416.531941,5.524444444,NA,2.526066,0.952767869,0.828685833,96.97887063,2.526066069,2839.611,68297.22069,8.917837068,3.906001267,1.198399571,19.44474381,28.09501054,26.66243073,1.342162121,14.91420602,6.102612294,15.51582191,9841033.412,NA,NA,NA,NA
0.123510722,0.000846242,Hawaii,Wainaku/Kaiwiki Mauka,1.788390913,0.616184163,4647.981704,5.52,NA,2.329321,0.833839458,0.902000065,97.00377747,2.329320654,2548.608175,67731.22609,7.964090255,3.425322613,1.072616913,18.51024826,29.288738,25.51613772,1.447946082,15.16017002,6.433126712,14.74821551,9818406.038,NA,NA,NA,NA
0.217157665,0.001567665,Hawaii,Papaikou,2.815322175,0.572906842,3577.091582,5.52,NA,2.904123,0.95236085,0.87561625,97.03382167,2.904122861,4752,80109,12.93322063,7.270461155,2.340182648,24.68607306,19.57627119,26.46356033,0.657108722,14.87455197,4.082491582,19.73905724,18184027.94,NA,NA,NA,NA
0.139824353,0.001017815,Hawaii,Pepeekeo,4.056765838,0.542219586,3374.447688,5.52,NA,1.89875,0.945869523,0.949560022,97.23291627,1.898750032,4752,80109,12.93322063,7.270461155,2.340182648,24.68607306,19.57627119,26.46356033,0.657108722,14.87455197,4.082491582,19.73905724,11803079.26,NA,NA,NA,NA
0.201259446,0.001814238,Hawaii,Honomu,4.444070721,0.583165429,3962.662007,5.663098592,NA,1.909428,0.92230859,0.941358878,97.23573557,1.909427698,4752,80109,12.93322063,7.270461155,2.340182648,24.68607306,19.57627119,26.46356033,0.657108722,14.87455197,4.082491582,19.73905724,21036721.85,NA,NA,NA,NA
0.154686258,0.001183652,Hawaii,Hakalau,3.991282543,0.596610886,3924.137338,6.090833333,NA,2.344943,0.90304814,0.87116074,97.44936234,2.344942505,4607.770177,79343.61213,13.32982312,7.412328019,2.228382672,24.18439214,19.67756213,26.46932545,0.625715984,14.5700508,4.127289519,20.19094544,13722839.22,NA,NA,NA,NA
0.063957158,0.000257827,Hawaii,Kamaee Rd,1.98361345,0.634827304,4504.237764,6.648,NA,3.210411,0.774740315,0.899645413,97.5669413,3.210411258,1733,64088,21.23485286,10.24,NA,14.18495298,21.69648009,26.58423493,NA,8.500772798,5.020196192,29.19792268,2988961.24,NA,NA,NA,NA
0.099135237,0.000412581,Hawaii,Umauma,5.958214888,0.539015432,3285.65688,6.647058824,NA,2.50714,0.924683672,0.947811845,97.6203966,2.507139692,1733,64088,21.23485286,10.24,NA,14.18495298,21.69648009,26.58423493,NA,8.500772798,5.020196192,29.19792268,4782418.404,NA,NA,NA,NA
0.187748829,0.001160253,Hawaii,Ninole,5.295383408,0.561974454,3621.807716,7.360833333,NA,3.442233,0.839902168,0.88307409,97.73310522,3.442233326,1733,64088,21.23485286,10.24,NA,14.18495298,21.69648009,26.58423493,NA,8.500772798,5.020196192,29.19792268,13447307.06,NA,NA,NA,NA
0.19158629,0.001721405,Hawaii,Laupahoehoe,7.628791854,0.568579697,3569.298445,8.187462687,NA,2.461323,0.851809023,0.933351369,97.75718258,2.461322777,1733,64088,21.23485286,10.24,NA,14.18495298,21.69648009,26.58423493,NA,8.500772798,5.020196192,29.19792268,19946520.37,NA,NA,NA,NA
0.089736741,0.000372618,Hawaii,Waipunalei,6.484699528,0.576562138,3122.405671,9.085714286,NA,2.539219,0.753714123,0.928266824,97.81352099,2.539218936,1733,64088,21.23485286,10.24,NA,14.18495298,21.69648009,26.58423493,NA,8.500772798,5.020196192,29.19792268,4316852.189,NA,NA,NA,NA
0.069613849,0.000298271,Hawaii,Ookala,6.857410837,0.564725535,3038.403169,9.472727273,NA,2.024799,0.732869009,0.886293618,98.04241436,2.024799138,2003.922557,69270.73657,20.44242661,8.969407549,0.233756018,14.49409348,23.15282542,26.66984727,1.208135506,10.9433556,6.064293533,25.0955259,3455184.569,NA,NA,NA,NA
0.130498863,0.000834904,Hawaii,Paauilo,4.407941315,0.642288116,2530.725238,9.805882353,NA,1.683018,0.663274043,0.886896709,98.09620083,1.683017693,2641,81458,18.57902736,5.981595092,0.783435926,15.22104085,26.57743786,26.87116564,4.049079755,16.68711656,8.519500189,15.44869368,9669982.368,1247534.096,1,0.041666667,24
0.272899478,0.002026153,Hawaii,Paauilo/Kaumoali Gulch,5.671504,0.607528964,2364.620029,10.51012346,NA,1.374941,0.732066992,0.930840052,98.11465948,1.37494123,2641,81458,18.57902736,5.981595092,0.783435926,15.22104085,26.57743786,26.87116564,4.049079755,16.68711656,8.519500189,15.44869368,23468124.2,99979.9036,1,0.041666667,24
0.162103478,0.00093239,Hawaii,Kalopa,6.359183648,0.606191054,2354.737517,10.23135135,NA,1.173401,0.775627476,0.951578937,98.12598571,1.17340144,2641,81458,18.57902736,5.981595092,0.783435926,15.22104085,26.57743786,26.87116564,4.049079755,16.68711656,8.519500189,15.44869368,10797846.18,NA,NA,NA,NA
0.090025573,0.000412471,Hawaii,Paauhau,6.09939603,0.560355775,1970.369569,10.1225,NA,1.918902,0.707071605,0.947881796,98.16073857,1.918901754,2854.890427,81725.92198,16.1733016,6.577178073,0.79353771,15.29839498,25.9811405,24.61150719,4.220757406,16.02667568,7.76320368,16.44025806,4776144.419,NA,NA,NA,NA
0.153828025,0.001331306,Hawaii,Ahualoa,3.856287384,0.609316149,2162.646881,10.9909434,NA,0.855205,0.696094198,0.927733982,98.19277108,0.855205295,3789,82896,5.666933975,9.178228388,0.837654567,15.63621859,23.37697034,14.74304971,4.970513901,13.14237574,4.460279757,20.77065189,15417610.78,NA,NA,NA,NA
0.185944372,0.001323305,Hawaii,Honokaa,4.079646768,0.592614587,2076.748954,10.17925926,NA,1.322286,0.666318966,0.906073603,98.2300885,1.322285959,3727.400387,82818.83951,6.359773654,9.006702802,0.834745293,15.6139409,23.54870167,15.39382257,4.921071404,13.33258015,4.678090216,20.48508519,15322809.86,NA,NA,NA,NA
0.075589633,0.000411206,Hawaii,Kapulena,1.543083984,0.597870948,1872.468023,9.386666667,NA,1.642526,0.53684807,0.916536012,98.24986036,1.642526377,3789,82896,5.666933975,9.178228388,0.837654567,15.63621859,23.37697034,14.74304971,4.970513901,13.14237574,4.460279757,20.77065189,4760792.692,NA,NA,NA,NA
0.093925883,0.000504841,Hawaii,Kukuihaele,4.746112658,0.527638114,1984.394625,8.184,NA,1.671154,0.697183164,0.940559741,98.31261101,1.671153979,3789,82896,5.666933975,9.178228388,0.837654567,15.63621859,23.37697034,14.74304971,4.970513901,13.14237574,4.460279757,20.77065189,5844301.091,NA,NA,NA,NA
0.230284454,0.001581546,Hawaii,Kapaau,4.73829313,0.646321588,1312.311679,14.32322581,1.106451613,1.854495,0.837928242,0.928460256,98.34254144,1.854495124,6532,98634,8.352525718,4.954531201,0.314597315,18.47734899,20.8966682,15.27599487,0.085579803,12.02396234,2.755664421,30.77158604,18296246.4,10840.64,1,0.041666667,24
0.297617793,0.002965138,Hawaii,Hawi,10.30032322,0.61117625,970.3857831,19.38733333,3.014666667,0.853603,0.883990308,0.916419945,98.34933974,0.85360311,6532,98634,8.352525718,4.954531201,0.314597315,18.47734899,20.8966682,15.27599487,0.085579803,12.02396234,2.755664421,30.77158604,34301471.77,NA,NA,NA,NA
0.061975542,0.000240423,Maui,Kailua,1.931801035,0.63790886,2894.570983,5.648,0.24,3.177594,0.829904867,0.93976138,98.37000815,3.177593987,2991,81719,12.01211306,6.223776224,1.008878128,13.76109766,14.4957265,29.96357013,2.18579235,10.2003643,4.58040789,25.37612839,2769529.15,319723.9207,1,0.041666667,24
0.133284315,0.000585662,Maui,Huelo,3.827779836,0.622159777,2453.804835,5.475384615,0.230769231,3.349219,0.873294658,0.907666148,98.41188525,3.349219006,2991,81719,12.01211306,6.223776224,1.008878128,13.76109766,14.4957265,29.96357013,2.18579235,10.2003643,4.58040789,25.37612839,6745689.193,NA,NA,NA,NA
0.401097662,0.005173333,Maui,Haiku,5.366803877,0.643921169,1779.518459,9.979712919,0.238851675,2.369622,0.851356015,0.951131329,98.47498286,2.369621721,3773.025175,95187.57208,11.05783744,7.332565216,0.892818799,19.21852974,20.52058297,33.5886404,1.480037744,4.773344903,6.598033101,18.20999828,59587912.41,158503.5088,1,0.041666667,24
0.120852744,0.00086226,Maui,Hailiimaile,10.17464421,0.572350973,1031.269918,14.672,0.486857143,1.247004,0.883068011,0.927566685,98.63947716,1.247004138,6027.421137,85540.17596,12.25676927,5.577355185,2.456070083,23.11806816,22.97828712,37.53210963,1.017361065,6.202785699,6.871845436,18.04773478,9933820.173,795730.0368,3,0.125,8
0.101224459,0.000593943,Maui,Makawao,8.480951541,0.529300782,887.4742592,16.35666667,0.465,1.054971,0.873296995,0.93074652,98.73562397,1.054970781,4865.549659,100596.1477,9.68404084,4.319375298,1.695214527,22.91781775,21.02127256,36.03013407,0.713837297,5.306913446,6.593379125,20.0495021,6843779.49,NA,NA,NA,NA
0.172010987,0.000809133,Maui,Piiholo,4.019535663,0.630214137,1861.279031,13.59034483,0.24,2.676669,0.707942013,0.94328655,98.73987399,2.676669049,3112.721869,96344.29323,7.63520854,2.404219037,0.711385761,16.91863785,19.10804129,30.56520521,0.792876339,7.968428925,6.155705188,25.86474024,9324729.087,10242.43278,1,0.041666667,24
0.155844121,0.000851448,Maui,Olinda,5.371822489,0.59242269,1293.558295,15.6230303,0.265454545,1.901008,0.790791784,0.90701532,98.7458194,1.901007999,3093.330978,105023.351,5.986200222,1.239591802,0.568673311,18.6268685,20.21776317,31.10364068,0.300178191,6.715769066,6.601480165,25.70137472,9812112.362,NA,NA,NA,NA
0.120970185,0.000845584,Maui,Pukalani,7.932613407,0.493942465,626.3331266,18.33714286,1.094857143,1.462365,0.89667107,0.947624831,98.76784271,1.462364609,5156.754024,130422.3961,9.839447084,5.751243354,0.269464849,22.29103713,17.71562855,37.64763609,1.402656769,3.140256867,6.211513602,21.02750035,9744121.784,1701400.777,3,0.125,8
0.092846459,0.000468572,Maui,Kula 200,5.852192629,0.52232079,763.172136,19.39333333,0.84,1.263371,0.790947278,0.965058273,98.85309907,1.263371457,2298.254783,155196.4617,3.72849125,2.943074727,0.001250484,27.24032217,14.21218338,35.63298115,0.00719047,0.022444854,5.446472006,21.28414521,5400301.538,NA,NA,NA,NA
0.257180571,0.002311569,Maui,Waiakoa,5.671785396,0.451085245,487.281732,25.99565217,1.270869565,1.739449,0.928584703,0.898636442,98.97260274,1.739449466,3761.763874,113298.0141,6.852024287,5.61498635,1.264861191,15.31406021,21.38777201,24.0512342,3.93534662,1.660979376,3.078601258,17.07407616,26645681.27,453310.9209,2,0.083333333,12
0.165028363,0.00113775,Maui,Lower Kula,3.936564366,0.458480729,602.5015753,25.23636364,1.116363636,1.350586,0.80552594,0.898972029,98.97666068,1.350585555,5658.206498,92334.94613,13.72613883,4.503830133,0.379643073,24.05965778,23.06223385,31.17552428,0.658396288,6.440465418,4.261665522,25.63122197,13116420.17,NA,NA,NA,NA
0.172741705,0.0010318,Maui,Upper Kula,2.986999101,0.42887979,661.9339683,24.69560976,1.12195122,1.169379,0.686845831,0.890049973,98.99867472,1.169379138,5849,90319,14.3853531,4.424446944,0.301204819,24.81464319,23.23058378,31.84357542,0.372439479,6.890130354,4.37681655,26.39767482,11896143.65,NA,NA,NA,NA
0.176572868,0.001596068,Maui,Wahikuli-Keokeo Homesteads,2.751288975,0.4596306,650.4051288,29.91492063,1.707936508,1.698654,0.76260708,0.925962148,99.00774066,1.698653944,4702.455909,101316.7042,10.35707412,5.023447378,0.844861908,19.60007151,22.45970264,27.16394799,2.324754803,4.125664777,3.553282019,21.41477134,18406143.87,NA,NA,NA,NA
0.100286416,0.000493489,Maui,Kula Hawaiian Homesteads,3.176423187,0.490072333,678.568858,31.84,5.093333333,1.54671,0.891284296,0.956818215,99.01939655,1.546710052,5626.658074,92451.71409,13.60417484,4.540607248,0.406632744,23.80341482,23.08109175,30.93608535,0.751039442,6.354035312,4.217113791,25.43137237,5692127.244,NA,NA,NA,NA
0.058360794,0.000183484,Maui,Kuau,12.55213876,0.467372162,792.8982511,8.686666667,0.693333333,1.099958,0.953698984,0.894272255,99.07957108,1.099958269,2642,120147,15.02649508,11.28834356,0.376952073,24.87883683,20.60721063,38.77068558,NA,1.773049645,5.450416351,13.47464042,2113195.416,546051.6063,2,0.083333333,12
0.098477799,0.000544187,Maui,Paia,11.69961674,0.508157445,717.7669522,14.60761905,1.097142857,0.843102,0.936619647,0.832473942,99.17910448,0.843101527,2642,120147,15.02649508,11.28834356,0.376952073,24.87883683,20.60721063,38.77068558,NA,1.773049645,5.450416351,13.47464042,6268139.039,1678942.176,4,0.166666667,6
0.104018324,0.000411641,Maui,Spreckelsville,10.33927172,0.396157633,479.7938104,11.56235294,1.28,0.771684,0.894787207,0.880248882,99.20424403,0.77168371,5271,78913,8.916714096,3.801065719,2.932704897,22.28332024,20.9068488,51.28893663,3.114930183,11.86895811,3.206222728,18.23183457,4741450.086,752882.8127,1,0.041666667,24
0.183789821,0.001572854,Maui,Kahului,8.697062021,0.37076452,418.9252108,19.6952381,2.532698413,0.795208,0.893148917,0.755777123,99.24192485,0.795208172,4797.62091,94385.01218,11.1744017,4.768588865,2.087909208,20.8214824,21.29276806,42.10411036,2.69100903,10.39440008,3.724580754,17.4188219,18120488.77,549884.6612,3,0.125,8
0.173791353,0.001080634,Maui,Wailuku,4.722222312,0.400264431,827.5926711,17.46190476,0.992380952,1.489662,0.780461057,0.915199272,99.28052932,1.489661936,5330.239819,103403.7713,7.210650637,3.604345213,1.080853445,24.56882293,23.6981124,25.50561049,3.121968106,12.0432507,5.67749656,20.05610559,12448497.46,NA,NA,NA,NA
0.102840164,0.000624119,Maui,Waikapu,9.311676313,0.43285175,603.4185801,24.335,1.201666667,0.905246,0.944417715,0.946767195,99.33978873,0.905246335,6965.168302,120105.6761,13.54646806,5.622402991,0.529014513,18.53166108,27.31837974,20.43692847,1.556963347,3.245622943,5.537203136,13.34077771,7191116.034,153359.2639,2,0.083333333,12
0.089132951,0.000447096,Maui,Wailuku Heights,4.010547342,0.490125392,1198.151107,20.214,1.004,3.398925,0.681334581,0.970207185,99.48021946,3.398925306,7593.119113,122943.9339,5.05887127,1.72733096,0.68150608,25.45557597,26.53427009,14.84721352,1.438168141,5.651822355,6.577345236,16.96674453,5150962.02,NA,NA,NA,NA
0.056446528,0.0001427,Maui,Waiehu,4.718356583,0.349250104,668.7182149,15.85,0.92,1.558906,0.875464175,0.869093415,99.56303817,1.55890613,7279.303802,121306.6533,6.392558711,3.186351334,0.612506925,16.05995695,24.8567727,15.17099957,3.900272839,13.42964836,5.047213499,20.09167878,1643685.467,NA,NA,NA,NA
0.084871239,0.00044,Maui,Waiehu Camp,1.423729378,0.477450654,903.8416942,14.4,0.92,1.584836,0.790685004,0.966969211,99.62904081,1.584835794,8285.47822,125413.8788,5.660107327,3.154256207,0.41023745,19.50403272,27.19555414,16.00097922,0.302283413,3.457843334,5.835024899,14.5710757,5067856.36,NA,NA,NA,NA
0.063457426,0.000170018,Maui,Waihee,5.573669198,0.299929654,615.4413119,14.8,0.92,1.767782,0.834297642,0.970754112,99.87316351,1.767781874,7978.882808,124085.349,6.122165539,3.477202441,0.443325025,16.65610718,26.27799678,15.87399725,1.688232449,7.505200564,5.317372969,16.55652812,1958161.488,NA,NA,NA,NA
0.112615438,0.000542204,Maui,Camp Maluhia,2.310085093,0.330361974,820.4729684,13.18727273,0.658181818,2.103241,0.74764558,0.951626342,99.94683679,2.103240851,8364,125694,5.728294666,3.316086548,0.379472353,18.82905674,27.27055163,16.13183001,0.173460538,3.209019948,5.75083692,14.29937829,6244007.007,NA,NA,NA,NA
0.130583604,0.000784752,Maui,Waiolai Gulch/Kahakuloa,5.907129787,0.330660774,983.7198352,12.77575758,0.272727273,4.42372,0.799538233,0.916424959,100,4.423719705,8364,125694,5.728294666,3.316086548,0.379472353,18.82905674,27.27055163,16.13183001,0.173460538,3.209019948,5.75083692,14.29937829,9035582.529,NA,NA,NA,NA
0.066356479,0.000225498,Maui,Kahakuloa,6.896351885,0.334344129,814.5947081,12.584,0.24,4.817131,0.634107779,0.885649517,100,4.817131487,8364,125694,5.728294666,3.316086548,0.379472353,18.82905674,27.27055163,16.13183001,0.173460538,3.209019948,5.75083692,14.29937829,2595887.501,NA,NA,NA,NA
