"Shape_Leng","Shape_Area","Island","WUI_Riskar","mean_slope"
0.130783892241,0.000653064544228,"Kauai","Kekaha",0.967716252115855
0.123977324733,0.000748207600915,"Kauai","Waimea",7.8608032356005
0.0602081528923,0.000171244456878,"Kauai","Pakala",1.53732083329097
0.117363156006,0.000564630189878,"Kauai","Hanapepe",5.48873538580177
0.0988422615164,0.000441830045446,"Kauai","Eleele",5.45329895855516
0.0618533087382,0.000288867852771,"Kauai","Numila",2.61643760516252
0.162158928405,0.00153744170659,"Kauai","Kalaheo",9.73291608674032
0.148419415148,0.000766571105316,"Kauai","Lawai",12.5669871092918
0.106786966403,0.000547695471896,"Kauai","Omao",5.86007798406418
0.126561402347,0.000400597387821,"Kauai","Poipu",2.56433103511624
0.168423689558,0.00110157148413,"Kauai","Koloa",2.8984323245811
0.0583440518494,0.000251420381683,"Kauai","Kahili Wai",7.35685030541864
0.0665063620676,0.000196074548534,"Kauai","Niumalu",6.53546924069447
0.10611662199,0.000676507504912,"Kauai","Puhi",4.36329695409955
0.192331326804,0.00117245870815,"Kauai","Lihue",2.97816253961749
0.155618526029,0.000725709527509,"Kauai","Hanamaulu",5.33099336295129
0.239637549342,0.00192592731455,"Kauai","Wailua Homestead",8.91434088859421
0.126458849027,0.000727051071257,"Kauai","Wailua House Lots",9.63218385040474
0.0926730979804,0.000372038562675,"Kauai","Waipouli",1.7299428865543
0.0834298183703,0.000336513133276,"Kauai","Kealia",4.92597976731198
0.226012729839,0.0021582726991,"Kauai","Kapaa",8.40607308721968
0.0872407837207,0.000450976885345,"Kauai","Anahola",4.53976851965845
0.175807683806,0.00109228218993,"Kauai","Papaa",6.7475450236597
0.151040432139,0.0010169735958,"Kauai","Moloaa",6.97629566321422
0.252822585122,0.00167379185782,"Kauai","Kilauea",5.63051942601532
0.23869141592,0.00133984105049,"Kauai","Kalihiwai",9.5263966857027
0.205490257813,0.00110968774411,"Kauai","Princeville",6.63877554170073
0.207824481451,0.000706689803881,"Kauai","Hanalei",7.67483650164693
0.103752506913,0.000537415125135,"Kauai","Lumahai",20.2037102413162
0.097718618963,0.000248399798577,"Kauai","Wainaha-Haena",19.0360016616881
0.0378190355572,8.10048146747e-05,"Oahu","Makua Keeau",21.0968590818332
0.166695932574,0.00111082691212,"Oahu","Makaha",12.208936765089
0.158953978976,0.00107215302252,"Oahu","Waiane",8.08813269459125
0.204895912032,0.00143306492745,"Oahu","Maili",4.08956887057812
0.205018322829,0.00151337072999,"Oahu","Nanakuli",10.7009533347862
0.11451053499,0.000681965263624,"Oahu","Honokai/Koolina",5.12436240132219
0.148562817256,0.00139881774094,"Oahu","Makakilo",11.7859511753346
0.210737935776,0.00155481055208,"Oahu","Kapolei",0.992087018790096
0.227797561715,0.00213117889434,"Oahu","Ewa",0.611074092081417
0.242256141788,0.00230489046655,"Oahu","Waikele",4.12677654569277
0.294585000785,0.00404572398476,"Oahu","Mililani",7.87782572912732
0.229456904793,0.00225032661529,"Oahu","Wahiwa",6.70872446159584
0.353106754933,0.0040265224029,"Oahu","Pearl City/Halawa",12.7278146985597
0.584376269182,0.0063680171417,"Oahu","Honolulu",12.4238388387525
0.368271724465,0.00343230214095,"Oahu","East Honolulu Diamond Head",9.84075289511404
0.603908448203,0.00416921566028,"Oahu","East Honolulu Hawaii Kai",18.3825863927885
0.254556677533,0.00190463743346,"Oahu","Waimanalo",11.4420077679129
0.320769122344,0.0033417836214,"Oahu","Kailua",8.38741200925722
0.310038668764,0.00248596541003,"Oahu","Kaneohe",10.7574241496421
0.211551687465,0.00174019368512,"Oahu","Kahaluu",17.2074979686728
0.153572603516,0.00068937191646,"Oahu","Waiahole/Waikane",12.5276134082788
0.101772519715,0.000384500749349,"Oahu","Kaaawa",24.7740969483416
0.0225899159889,2.44313309234e-05,"Oahu","Kahana",2.30389664535081
0.138879598729,0.000638052705811,"Oahu","Punaluu",12.4300330010614
0.0819870973793,0.000357567699383,"Oahu","Hauula",17.7211437090342
0.167581969192,0.000725431994816,"Oahu","Laie",4.94395496155794
0.0972323560245,0.000524278705785,"Oahu","Kahuku",4.30578553210752
0.0566561450989,0.000233299537817,"Oahu","Kahuku/Marconi",0.337761696944469
0.122515224818,0.000378674662565,"Oahu","Kawela",3.22035221173361
0.108590943143,0.000477705184228,"Oahu","Sunset Beach",12.2097592395237
0.125844768556,0.000823521348249,"Oahu","Pupukea",13.7450336924018
0.156315145026,0.000609518469511,"Oahu","Waimea",6.13731627997842
0.167597307415,0.000876874550342,"Oahu","Haleiwa",3.53865902637845
0.0604276238834,0.00013341454745,"Oahu","Haleiwa North",9.58428581117387
0.186508840223,0.00102192004921,"Oahu","Waialua",2.69772473440334
0.0709421069493,0.000214143098021,"Oahu","Mokuleia",0.643653808955427
0.0666009401359,0.000344841757149,"Oahu","Kunia Camp",4.58405052663975
0.07780077481,0.000404067381021,"Oahu","Kunia Loa/Farmlands",9.34244891178666
0.0867309911475,0.000453637368112,"Kauai","Kokee",15.1969276978224
0.107836352132,0.000574423483286,"Molokai","Kepuhi/Kaluakoi",4.82858638118989
0.0876482963794,0.000282925959281,"Molokai","Kaluakoi",3.46779653156359
0.0663157915332,0.000340318014032,"Molokai","MaunaLoa",3.81596884274422
0.244453250773,0.00237426929914,"Molokai","Hoolehua",3.43306362994368
0.0867421855415,0.000471356471092,"Molokai","Naiwa",12.3274072302799
0.0967992469929,0.000473695353516,"Molokai","Kalamaula",2.99067272991403
0.152768687273,0.000816017700387,"Molokai","Kaunakakai",5.5495105767922
0.132101382402,0.000740554988379,"Molokai","Kawela",9.59355519362329
0.0591181505304,0.000188414868197,"Molokai","South Kamalo",4.35469780931851
0.200095442693,0.000684057518344,"Molokai","South Kamalo/Ulapue",10.5707604328814
0.127495487491,0.000388692374763,"Molokai","South Kamalo/Pauwalu",15.8402197290233
0.106859008576,0.000781798107423,"Lanai","Lanai City",4.94666464333307
0.0627211602195,0.000179306086646,"Lanai","Manele",8.42999030721566
0.184954767238,0.000900646058678,"Maui","Honokohua",12.8794288931068
0.0712002969634,0.000218285013546,"Maui","Napili",6.92245148811099
0.0728476495298,0.000286907234924,"Maui","Kahana",6.00103199764075
0.106589219178,0.00039626952273,"Maui","Honokawai",4.42994225916087
0.0998310941378,0.000535859795599,"Maui","Kaanapali",4.53560173764983
0.103824426967,0.000431279301477,"Maui","Wahikuli",5.67551704807527
0.184077763499,0.00102094070377,"Maui","Lahaina",6.12645002986512
0.102592728167,0.00067395290631,"Maui","Launiupoko",11.8568474500881
0.0563989612658,0.000188461138358,"Maui","Olowalu",6.16395447514221
0.0510214046975,9.32071910418e-05,"Maui","Maalaea",2.690010760497
0.327918856891,0.00280756938152,"Maui","Kihei",3.67364559307068
0.164380746054,0.000525615944616,"Maui","Makena",4.67383886760843
0.0394556469115,9.7418477555e-05,"Maui","Ulupalakua",9.09310205067196
0.0526889014361,0.00017219819016,"Maui","Kanaio",13.1135749956613
0.0915020137951,0.000391505093723,"Maui","Kipahulu",10.9211386125164
0.0877403296896,0.000297743044599,"Maui","Koali",12.0489075829526
0.0970203005076,0.000408965881903,"Maui","Makaalae",8.34801473572215
0.0614511174496,0.000128280206622,"Maui","Hamoa",4.83913436756634
0.158251688174,0.000788650154482,"Maui","Hana",5.67976523001136
0.118281781828,0.000687199234173,"Maui","Kaeleku",7.22958564406703
0.137160039942,0.000390393733468,"Maui","Upper Nahiku",9.22408588570098
0.0644279070997,0.00026043338708,"Maui","Nahiku",8.2663745637883
0.0599042637535,0.000210171144578,"Maui","Wailua",11.9513271034763
0.0385473979286,8.75089952934e-05,"Hawaii","Puu Waawaa",6.43215570673894
0.143359774732,0.00117675133507,"Hawaii","Kohala Estates/Kohala by the sea",7.69798597516289
0.0811601681166,0.000409688105812,"Hawaii","Kohala Ranch",7.87925129240408
0.0622824785581,0.000220281326529,"Hawaii","Kawaihae Makai",5.77547377583929
0.125454902987,0.000706223349037,"Hawaii","Hapuna/Mauna Kea",4.72035214747365
0.210652746898,0.00157941335828,"Hawaii","Kawaihae Road Subdivisions",6.37440418792437
0.308023343697,0.00380216297114,"Hawaii","Waimea",3.91491867670304
0.0582680942524,0.000188512769263,"Hawaii","Waikokoe Road homes",4.45089896321193
0.0525792716981,0.000112613774945,"Hawaii","Wailea Bay",4.00464024143342
0.11683082483,0.000390075694704,"Hawaii","Puako",0.872633315397968
0.131685903954,0.000674687826628,"Hawaii","Mauna Lani",1.56360386574515
0.0991266405389,0.000421127743228,"Hawaii","Waikoloa",1.59419684828353
0.138176023285,0.00134518215096,"Hawaii","Waikoloa Village",4.51836098418803
0.110035610157,0.000603352174222,"Hawaii","Waikii",6.36806892265411
0.0856882060696,0.000551810173498,"Hawaii","Puu Anahulu",5.04915835758146
0.155729076564,0.000951470103383,"Hawaii","Hualalai/Kukio",2.61640779909491
0.24430438076,0.0021451513264,"Hawaii","Kalaoa",6.33920926973997
0.239271777894,0.00154296497823,"Hawaii","Kaloko",10.1692962576135
0.240061312147,0.00208295349367,"Hawaii","Holualoa",9.02849631616181
0.427144125524,0.0039780146977,"Hawaii","Kailua-Kona",6.77374312676133
0.188793188704,0.00141449882123,"Hawaii","Keauhou",8.38275103636475
0.117310591926,0.000500164553338,"Hawaii","Kainaliu",8.12240994257943
0.156570780358,0.00090118189172,"Hawaii","Kealakekua",7.72386238398785
0.23511319313,0.00240462261519,"Hawaii","Captain Cook",10.3618945143682
0.122345072792,0.000927650803767,"Hawaii","Honaunau",9.36593090718665
0.128711905364,0.000754495585184,"Hawaii","Honaunau/Papa",8.25412315226367
0.243780438681,0.00179552723093,"Hawaii","Honaunau/Papa South",11.2531152723422
0.138860646985,0.000835344843738,"Hawaii","Milolii",9.13230849495619
0.20162433481,0.00107307682849,"Hawaii","Honomalino",7.09115676309772
0.327683390235,0.00414274479143,"Hawaii","Hawaiian Ocean View Estates",6.55701882483875
0.257022855363,0.00208042717729,"Hawaii","Rancho Estates",4.94196207048679
0.163809062428,0.000774738157924,"Hawaii","Kiolakaa",4.95988984757996
0.0907537573996,0.000394671079859,"Hawaii","South Point Mauka",3.68533844495917
0.0628943534572,0.000133594417216,"Hawaii","South Point Makai",3.97865560301411
0.153260162941,0.00116651380108,"Hawaii","Discovery Harbor",4.95897143507171
0.16153965102,0.00113081106875,"Hawaii","Naalehu",7.25905174627523
0.0354062546274,8.20214469471e-05,"Hawaii","Punalulu",2.832438522554
0.0858755231709,0.000565294198387,"Hawaii","Pahala",5.43243457525158
0.0622150823871,0.00028837838953,"Hawaii","Wood Valley",6.57566283637663
0.115880901058,0.000519012808352,"Hawaii","Opihikau/Pohoiki",3.25743085029988
0.0760392188967,0.000404028834434,"Hawaii","Blacksands Subdivisions",4.12287625657223
0.129308034326,0.000791403999766,"Hawaii","Kehena",3.3611819244414
0.0748449921166,0.000401126357313,"Hawaii","N Kahoe Homestead Rd",2.83537335651132
0.39736227684,0.00276621630149,"Hawaii","Leilani Estates/Kaueleau",3.26156157832589
0.179824057182,0.000755127702469,"Hawaii","Leilani Estates/Pohoiki Rd",3.27193071488987
0.0998172545056,0.000547579152201,"Hawaii","Railroad Ave/Papaya Farms Rd",2.14745914016823
0.0803791147021,0.00040100553313,"Hawaii","Waa Waa",2.2462477619432
0.126052181956,0.00105334699107,"Hawaii","Nanawale",1.88179231407981
0.160825810249,0.00148093578443,"Hawaii","Pahoa",2.02797019154081
0.193014217188,0.00152782109401,"Hawaii","Hawaiian Beaches",1.44625209810444
0.108508329129,0.000493219575346,"Hawaii","Makuu",1.43510508938564
0.152473923687,0.00134020617498,"Hawaii","Ainaloa",1.96104901449127
0.278087346179,0.00416395410953,"Hawaii","Paradise Park",1.40278147622388
0.469616019631,0.00757088169934,"Hawaii","Kurtistown",2.32290985322589
0.453410855514,0.0081624063738,"Hawaii","Mountain View",2.66523911443248
0.571980165841,0.00617260577753,"Hawaii","Glenwood",2.63483582967028
0.258878927796,0.00244675247143,"Hawaii","Volcano Village",2.82335163416717
0.104401544533,0.000695180343253,"Hawaii","Volcano CC",2.15002241619099
0.174268596565,0.000825965699764,"Hawaii","Keaau",2.55584733013242
0.808424703983,0.0111142336384,"Hawaii","Hilo",3.3610599634953
0.154359709275,0.000848156079413,"Hawaii","Wainaku/Kaiwiki Makai",9.37830837934898
0.123510721866,0.00084624224318,"Hawaii","Wainaku/Kaiwiki Mauka",9.62819893067784
0.217157664582,0.00156766503907,"Hawaii","Papaikou",10.1434468590962
0.139824353223,0.00101781539491,"Hawaii","Pepeekeo",7.13354021992026
0.201259446462,0.00181423810218,"Hawaii","Honomu",7.9586564972778
0.154686258375,0.00118365182811,"Hawaii","Hakalau",10.6393137434741
0.0639571576354,0.000257827491824,"Hawaii","Kamaee Rd",10.9307177660161
0.0991352368024,0.000412581225381,"Hawaii","Umauma",10.0477099496989
0.187748829064,0.00116025307871,"Hawaii","Ninole",13.4441399267771
0.191586290376,0.00172140517061,"Hawaii","Laupahoehoe",12.0908857162834
0.089736740524,0.00037261781373,"Hawaii","Waipunalei",14.3695542712977
0.0696138491052,0.000298271073431,"Hawaii","Ookala",11.3821363641267
0.130498863492,0.000834903961865,"Hawaii","Paauilo",9.0630671443893
0.272899477676,0.00202615324472,"Hawaii","Paauilo/Kaumoali Gulch",8.32244979244702
0.162103478117,0.000932390173563,"Hawaii","Kalopa",8.17637380876473
0.0900255732425,0.000412471409598,"Hawaii","Paauhau",10.5279911783564
0.153828024664,0.00133130551297,"Hawaii","Ahualoa",6.0271546678564
0.185944372249,0.00132330480318,"Hawaii","Honokaa",8.42075328517607
0.0755896327472,0.000411205713282,"Hawaii","Kapulena",9.49432247696671
0.0939258831124,0.000504841187287,"Hawaii","Kukuihaele",11.8579060241008
0.230284453683,0.00158154613821,"Hawaii","Kapaau",7.61252714189847
0.297617792734,0.00296513798942,"Hawaii","Hawi",5.51969962016579
0.061975541591,0.000240422992756,"Maui","Kailua",13.625461019206
0.13328431548,0.000585662004843,"Maui","Huelo",13.8037103850246
0.401097661783,0.00517333307053,"Maui","Haiku",10.1526259093641
0.120852744291,0.00086225968066,"Maui","Hailiimaile",5.90423610008663
0.101224458768,0.000593942835973,"Maui","Makawao",5.05825707028262
0.17201098678,0.000809132998142,"Maui","Piiholo",12.2137251576936
0.155844121216,0.000851447710665,"Maui","Olinda",10.1957397659615
0.120970185,0.000845583533166,"Maui","Pukalani",6.36271690637235
0.092846459424,0.000468572089737,"Maui","Kula 200",7.62219776770299
0.257180570982,0.00231156909946,"Maui","Waiakoa",8.08042364278573
0.165028363099,0.00113775031377,"Maui","Lower Kula",9.24432100985883
0.172741705193,0.00103180040486,"Maui","Upper Kula",10.8799792316458
0.176572867555,0.00159606777544,"Maui","Wahikuli-Keokeo Homesteads",10.7500906527953
0.100286415544,0.00049348893808,"Maui","Kula Hawaiian Homesteads",10.0143424529471
0.058360793804,0.000183484346,"Maui","Kuau",4.31162182926417
0.0984777990306,0.000544187048522,"Maui","Paia",2.93658832184126
0.104018323538,0.000411640534911,"Maui","Spreckelsville",1.33935330395362
0.183789821245,0.0015728535697,"Maui","Kahului",1.72929552474382
0.1737913529,0.00108063440082,"Maui","Wailuku",9.25555170765577
0.102840164045,0.000624118559272,"Maui","Waikapu",4.60740921465383
0.0891329509352,0.00044709563341,"Maui","Wailuku Heights",27.3073052795962
0.0564465282006,0.000142700194667,"Maui","Waiehu",6.78995694687045
0.084871239032,0.000439999849105,"Maui","Waiehu Camp",8.59621531600578
0.0634574260811,0.000170017506234,"Maui","Waihee",7.32922978261361
0.112615438245,0.000542203721981,"Maui","Camp Maluhia",11.4962617994916
0.13058360429,0.000784751790904,"Maui","Waiolai Gulch/Kahakuloa",22.3343179029698
0.0663564791547,0.000225498458377,"Maui","Kahakuloa",23.6498027723596
